year,info,title
2007,"{'actors': ['Emile Hirsch', 'Vince Vaughn', 'Catherine Keener'], 'release_date': '2007-09-01T00:00:00Z', 'plot': 'After graduating from Emory University, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity and hitchhikes to Alaska to live in the wilderness. Along the way, Christopher encounters a series of characters that shape his life.', 'genres': ['Adventure', 'Biography', 'Drama'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTAwNDEyODU1MjheQTJeQWpwZ15BbWU2MDc3NDQwNw@@._V1_SX400_.jpg', 'directors': ['Sean Penn'], 'rating': Decimal('8.1'), 'rank': Decimal('232'), 'running_time_secs': Decimal('8880')}",Into the Wild
1997,"{'actors': ['Leonardo DiCaprio', 'Kate Winslet', 'Billy Zane'], 'release_date': '1997-11-01T00:00:00Z', 'plot': 'A seventeen-year-old aristocrat, expecting to be married to a rich claimant by her mother, falls in love with a kind but poor artist aboard the luxurious, ill-fated R.M.S. Titanic.', 'genres': ['Drama', 'Romance'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMjExNzM0NDM0N15BMl5BanBnXkFtZTcwMzkxOTUwNw@@._V1_SX400_.jpg', 'directors': ['James Cameron'], 'rating': Decimal('7.6'), 'rank': Decimal('111'), 'running_time_secs': Decimal('11640')}",Titanic
2010,"{'actors': ['Steve Carell', 'Jason Segel', 'Russell Brand'], 'release_date': '2010-06-20T00:00:00Z', 'plot': 'When a criminal mastermind uses a trio of orphan girls as pawns for a grand scheme, he finds their love is profoundly changing him for the better.', 'genres': ['Animation', 'Comedy', 'Crime', 'Family'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTY3NjY0MTQ0Nl5BMl5BanBnXkFtZTcwMzQ2MTc0Mw@@._V1_SX400_.jpg', 'directors': ['Pierre Coffin', 'Chris Renaud'], 'rating': Decimal('7.6'), 'rank': Decimal('173'), 'running_time_secs': Decimal('5700')}",Despicable Me
2010,"{'actors': ['Sarah Butler', 'Jeff Branson', 'Andrew Howard'], 'release_date': '2010-05-01T00:00:00Z', 'plot': 'A writer who is brutalized during her cabin retreat seeks revenge on her attackers, who left her for dead.', 'genres': ['Crime', 'Horror', 'Thriller'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTkxMTE3NzEzMl5BMl5BanBnXkFtZTcwMzc4MTU2Mw@@._V1_SX400_.jpg', 'directors': ['Steven R. Monroe'], 'rating': Decimal('6.2'), 'rank': Decimal('136'), 'running_time_secs': Decimal('6480')}",I Spit on Your Grave
2010,"{'actors': ['Leonardo DiCaprio', 'Joseph Gordon-Levitt', 'Ellen Page'], 'release_date': '2010-07-08T00:00:00Z', 'plot': 'A skilled extractor is offered a chance to regain his old life as payment for a task considered to be impossible.', 'genres': ['Action', 'Adventure', 'Mystery', 'Sci-Fi', 'Thriller'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMjAxMzY3NjcxNF5BMl5BanBnXkFtZTcwNTI5OTM0Mw@@._V1_SX400_.jpg', 'directors': ['Christopher Nolan'], 'rating': Decimal('8.8'), 'rank': Decimal('121'), 'running_time_secs': Decimal('8880')}",Inception
2010,"{'actors': ['Patrick Wilson', 'Rose Byrne', 'Ty Simpkins'], 'release_date': '2010-09-14T00:00:00Z', 'plot': 'A family looks to prevent evil spirits from trapping their comatose child in a realm called The Further.', 'genres': ['Horror', 'Thriller'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTYyOTAxMDA0OF5BMl5BanBnXkFtZTcwNzgwNTc1NA@@._V1_SX400_.jpg', 'directors': ['James Wan'], 'rating': Decimal('6.7'), 'rank': Decimal('71'), 'running_time_secs': Decimal('6180')}",Insidious
2010,"{'actors': ['Jay Baruchel', 'Alice Eve', 'T.J. Miller'], 'release_date': '2010-03-11T00:00:00Z', 'plot': 'An average Joe meets the perfect woman, but his lack of confidence and the influence of his friends and family begin to pick away at the relationship.', 'genres': ['Comedy', 'Romance'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTkwMTY5ODA1MF5BMl5BanBnXkFtZTcwODYyNzAxMw@@._V1_SX400_.jpg', 'directors': ['Jim Field Smith'], 'rating': Decimal('6.4'), 'rank': Decimal('209'), 'running_time_secs': Decimal('6240')}",She's Out of My League
2010,"{'actors': ['Ben Affleck', 'Rebecca Hall', 'Jon Hamm'], 'release_date': '2010-09-08T00:00:00Z', 'plot': 'As he plans his next job, a longtime thief tries to balance his feelings for a bank manager connected to one of his earlier heists, as well as the FBI agent looking to bring him and his crew down.', 'genres': ['Crime', 'Drama', 'Thriller'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTcyNzcxODg3Nl5BMl5BanBnXkFtZTcwMTUyNjQ3Mw@@._V1_SX400_.jpg', 'directors': ['Ben Affleck'], 'rating': Decimal('7.6'), 'rank': Decimal('264'), 'running_time_secs': Decimal('7500')}",The Town
2003,"{'actors': ['Hugh Grant', 'Martine McCutcheon', 'Liam Neeson'], 'release_date': '2003-09-07T00:00:00Z', 'plot': 'Follows the lives of eight very different couples in dealing with their love lives in various loosely and interrelated tales all set during a frantic month before Christmas in London, England.', 'genres': ['Comedy', 'Drama', 'Romance'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTY4NjQ5NDc0Nl5BMl5BanBnXkFtZTYwNjk5NDM3._V1_SX400_.jpg', 'directors': ['Richard Curtis'], 'rating': Decimal('7.7'), 'rank': Decimal('220'), 'running_time_secs': Decimal('8100')}",Love Actually
2003,"{'actors': ['Johnny Depp', 'Geoffrey Rush', 'Orlando Bloom'], 'release_date': '2003-06-28T00:00:00Z', 'plot': 'Blacksmith Will Turner teams up with eccentric pirate ""Captain"" Jack Sparrow to save his love, the governor\'s daughter, from Jack\'s former pirate allies, who are now undead.', 'genres': ['Action', 'Adventure', 'Fantasy'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMjAyNDM4MTc2N15BMl5BanBnXkFtZTYwNDk0Mjc3._V1_SX400_.jpg', 'directors': ['Gore Verbinski'], 'rating': Decimal('8'), 'rank': Decimal('239'), 'running_time_secs': Decimal('8580')}",Pirates of the Caribbean: The Curse of the Black Pearl
2014,"{'actors': ['Sullivan Stapleton', 'Rodrigo Santoro', 'Eva Green'], 'release_date': '2014-03-05T00:00:00Z', 'plot': 'The Greek general Themistocles battles an invading army of Persians under the mortal-turned-god, Xerxes.', 'genres': ['Action', 'Drama', 'War'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTEwNTU2MjAwMDdeQTJeQWpwZ15BbWU3MDk2Njc2Njk@._V1_SX400_.jpg', 'directors': ['Noam Murro'], 'rank': Decimal('179')}",300: Rise of an Empire
2014,"{'actors': ['Chris Evans', 'Frank Grillo', 'Sebastian Stan'], 'release_date': '2014-04-02T00:00:00Z', 'plot': 'Steve Rogers struggles to embrace his role in the modern world and teams up with Natasha Romanoff, aka Black Widow, to battle a powerful yet shadowy enemy in present-day Washington, D.C.', 'genres': ['Action', 'Adventure', 'Sci-Fi'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMjAzMTg3MDcxM15BMl5BanBnXkFtZTcwNDQzNzI4OQ@@._V1_SX400_.jpg', 'directors': ['Anthony Russo', 'Joe Russo'], 'rank': Decimal('33')}",Captain America: The Winter Soldier
2014,"{'actors': ['Shailene Woodley', 'Kate Winslet', 'Zoe Kravitz'], 'release_date': '2014-03-20T00:00:00Z', 'plot': 'Beatrice Prior, a teenager with a special mind, finds her life threatened when an authoritarian leader seeks to exterminate her kind in her effort to seize control of their divided society.', 'genres': ['Action', 'Adventure', 'Romance', 'Sci-Fi'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMjIyOTEyODQ4OV5BMl5BanBnXkFtZTgwMDIwNzEzMDE@._V1_SX400_.jpg', 'directors': ['Neil Burger'], 'rank': Decimal('20')}",Divergent
2014,"{'rank': Decimal('57'), 'actors': ['Jennifer Lawrence', 'Jim Carrey', 'Jeff Daniels'], 'release_date': '2014-01-01T00:00:00Z', 'plot': '20 years after the dimwits set out on their first adventure, they head out in search of one of their long lost children in the hope of gaining a new kidney.', 'genres': ['Comedy'], 'directors': ['Bobby Farrelly', 'Peter Farrelly']}",Dumb and Dumber To
2014,"{'actors': ['Tom Cruise', 'Emily Blunt', 'Bill Paxton'], 'release_date': '2014-05-28T00:00:00Z', 'plot': 'A soldier fighting in a war with aliens finds himself caught in a time loop of his last day in the battle, though he becomes better skilled along the way.', 'genres': ['Action', 'Sci-Fi'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTgzMDQ0ODgwN15BMl5BanBnXkFtZTcwMzI4NTc4OQ@@._V1_SX400_.jpg', 'directors': ['Doug Liman'], 'rank': Decimal('225')}",Edge of Tomorrow
2014,"{'rank': Decimal('65'), 'actors': ['Vin Diesel', 'Paul Walker', 'Dwayne Johnson'], 'release_date': '2014-07-10T00:00:00Z', 'plot': 'After Dominic Toretto and his crew helped take down Owen Shaw, his brother Ian Shaw now wants revenge.', 'genres': ['Action', 'Crime', 'Thriller'], 'directors': ['James Wan']}",Fast & Furious 7
2014,"{'rank': Decimal('77'), 'actors': ['Charlie Hunnam', 'Dakota Johnson'], 'release_date': '2014-08-01T00:00:00Z', 'plot': 'A literature student Anastasia Steele meets a handsome, yet tormented, billionaire named Christian Grey.', 'genres': ['Drama', 'Romance'], 'directors': ['Sam Taylor-Johnson']}",Fifty Shades of Grey
2014,"{'actors': ['Aaron Taylor-Johnson', 'Elizabeth Olsen', 'Bryan Cranston'], 'release_date': '2014-05-14T00:00:00Z', 'plot': 'A giant radioactive monster called Godzilla awakens from its slumber to wreak destruction on its creators.', 'genres': ['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Thriller'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTk5MTUwNTY2Nl5BMl5BanBnXkFtZTcwMDk0MTk4OQ@@._V1_SX400_.jpg', 'directors': ['Gareth Edwards'], 'rank': Decimal('72')}",Godzilla
2014,"{'actors': ['Vin Diesel', 'Zoe Saldana', 'Bradley Cooper'], 'release_date': '2014-07-31T00:00:00Z', 'plot': 'A jet pilot gets stranded in space, and must unite a diverse team of aliens to form a squad capable of defeating cosmic threats.', 'genres': ['Action', 'Adventure', 'Sci-Fi'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTg3NDI5Mjg5MF5BMl5BanBnXkFtZTgwNzI2OTIzMDE@._V1_SX400_.jpg', 'directors': ['James Gunn'], 'rank': Decimal('104')}",Guardians of the Galaxy
2014,"{'actors': ['Aaron Eckhart', 'Bill Nighy', 'Miranda Otto'], 'release_date': '2014-01-22T00:00:00Z', 'plot': ""Frankenstein's creature finds himself caught in an all-out, centuries old war between two immortal clans."", 'genres': ['Action', 'Fantasy', 'Sci-Fi'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTQzNDA3MjQwMl5BMl5BanBnXkFtZTcwNTgyNTc4OQ@@._V1_SX400_.jpg', 'directors': ['Stuart Beattie'], 'rank': Decimal('177')}","I, Frankenstein"
2014,"{'actors': ['Anna Kendrick', 'Johnny Depp', 'Chris Pine'], 'release_date': '2014-12-25T00:00:00Z', 'plot': ""A witch conspires to teach important lessons to various characters of popular children's stories including Little Red Riding Hood, Cinderella, Jack and the Beanstalk and Rapunzel."", 'genres': ['Comedy', 'Fantasy', 'Musical'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTY4OTE5NDYzOV5BMl5BanBnXkFtZTgwODcwMzMzMDE@._V1_SX400_.jpg', 'directors': ['Rob Marshall'], 'rank': Decimal('113')}",Into the Woods
2014,"{'actors': ['Angelina Jolie', 'Elle Fanning', 'Sharlto Copley'], 'release_date': '2014-05-30T00:00:00Z', 'plot': 'The ""Sleeping Beauty"" tale is told from the perspective of the villainous Maleficent and looks at the events that hardened her heart and drove her to curse young Princess Aurora.', 'genres': ['Action', 'Adventure', 'Drama', 'Family', 'Fantasy', 'Mystery', 'Romance', 'Thriller'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTk1OTk1MDMxNV5BMl5BanBnXkFtZTgwODMwMzQwMDE@._V1_SX400_.jpg', 'directors': ['Robert Stromberg'], 'rank': Decimal('222')}",Maleficent
2014,"{'actors': ['Aaron Paul', 'Chillie Mo', 'Dominic Cooper'], 'release_date': '2014-03-13T00:00:00Z', 'plot': 'Fresh from prison, a street racer who was framed by a wealthy business associate joins a cross country race with revenge in mind. His ex-partner, learning of the plan, places a massive bounty on his head as the race begins.', 'genres': ['Action'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMjU2MTM3OTA3N15BMl5BanBnXkFtZTgwMjQ5MDYyMDE@._V1_SX400_.jpg', 'directors': ['Scott Waugh'], 'rank': Decimal('34')}",Need for Speed
2014,"{'actors': ['Seth Rogen', 'Rose Byrne', 'Zac Efron'], 'release_date': '2014-05-08T00:00:00Z', 'plot': 'A couple with a newborn baby face unexpected difficulties after they are forced to live next to a fraternity house.', 'genres': ['Comedy'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTkxMzE2MzgxMV5BMl5BanBnXkFtZTgwMjUwOTYxMDE@._V1_SX400_.jpg', 'directors': ['Nicholas Stoller'], 'rank': Decimal('231')}",Neighbors
2014,"{'actors': ['Joel Kinnaman', 'Douglas Urbanski', 'Abbie Cornish'], 'release_date': '2014-01-30T00:00:00Z', 'plot': 'In 2028 Detroit, when Alex Murphy (Joel Kinnaman) - a loving husband, father and good cop - is critically injured in the line of duty, the multinational conglomerate OmniCorp sees their chance for a part-man, part-robot police officer.', 'genres': ['Action', 'Crime', 'Sci-Fi', 'Thriller'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMjMwNzQ2MDkyOV5BMl5BanBnXkFtZTgwMjE5MjMyMDE@._V1_SX400_.jpg', 'directors': ['Jose Padilha'], 'rank': Decimal('30')}",RoboCop
2014,"{'rank': Decimal('215'), 'actors': ['Megan Fox', 'Will Arnett', 'William Fichtner'], 'release_date': '2014-05-15T00:00:00Z', 'plot': 'Aliens invade Earth and inadvertently spawn a quartet of mutated reptilian warriors, the Ninja Turtles, who rise up against them to defend the world.', 'genres': ['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi'], 'directors': ['Jonathan Liebesman']}",Teenage Mutant Ninja Turtles
2014,"{'actors': ['Andrew Garfield', 'Emma Stone', 'Jamie Foxx'], 'release_date': '2014-04-17T00:00:00Z', 'plot': 'Spider-Man squares off against the Rhino and the powerful Electro while struggling to keep his promise to leave Gwen Stacey out of his dangerous life.', 'genres': ['Action', 'Adventure', 'Fantasy'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMjE0MDAwNTUzNF5BMl5BanBnXkFtZTcwNDQ4NDYxOQ@@._V1_SX400_.jpg', 'directors': ['Marc Webb'], 'rank': Decimal('23')}",The Amazing Spider-Man 2
2014,"{'rank': Decimal('123'), 'actors': ['Jason Statham', 'Sylvester Stallone', 'Arnold Schwarzenegger'], 'release_date': '2014-08-13T00:00:00Z', 'plot': 'The third installment of the action-adventure franchise that follows the exploits of Barney Ross, Lee Christmas, and their associates.', 'genres': ['Action', 'Adventure', 'Thriller'], 'directors': ['Patrick Hughes']}",The Expendables 3
2014,"{'rank': Decimal('224'), 'actors': ['Alexander Skarsgard', 'Taylor Swift', 'Meryl Streep'], 'release_date': '2014-08-15T00:00:00Z', 'plot': 'In a seemingly perfect community, without war, pain, suffering, differences or choice, a young boy is chosen to learn from an elderly man about the true pain and pleasure of the ""real"" world.', 'genres': ['Drama', 'Fantasy', 'Sci-Fi']}",The Giver
2014,"{'actors': ['Will Poulter', ""Dylan O'Brien"", 'Thomas Brodie-Sangster'], 'release_date': '2014-02-12T00:00:00Z', 'plot': 'Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they\'re all trapped in a maze that will require him to join forces with fellow ""runners"" for a shot at escape.', 'genres': ['Mystery', 'Sci-Fi', 'Thriller'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BOTg4ODI2MTc5N15BMl5BanBnXkFtZTcwNzU2NzA4OQ@@._V1_SX400_.jpg', 'directors': ['Wes Ball'], 'rank': Decimal('244')}",The Maze Runner
2014,"{'actors': ['Mark Wahlberg', 'Nicola Peltz', 'Jack Reynor'], 'release_date': '2014-06-25T00:00:00Z', 'plot': 'A mechanic and his daughter make a discovery that brings down Autobots and Decepticons - and a paranoid government official - on them.', 'genres': ['Action', 'Adventure', 'Sci-Fi'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTQyMDA5Nzg0Nl5BMl5BanBnXkFtZTgwNzA4NDcxMDE@._V1_SX400_.jpg', 'directors': ['Michael Bay'], 'rank': Decimal('10')}",Transformers: Age of Extinction
2014,"{'actors': ['Jennifer Lawrence', 'Hugh Jackman', 'Michael Fassbender'], 'release_date': '2014-05-21T00:00:00Z', 'plot': 'The X-Men send Wolverine to the past to change a major historical event that could globally impact man and mutant kind.', 'genres': ['Action', 'Adventure', 'Fantasy', 'Sci-Fi'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTQ0NzIwNTA1MV5BMl5BanBnXkFtZTgwNjY2OTcwMDE@._V1_SX400_.jpg', 'directors': ['Bryan Singer'], 'rank': Decimal('9')}",X-Men: Days of Future Past
2000,"{'actors': ['Radha Mitchell', 'Cole Hauser', 'Vin Diesel'], 'release_date': '2000-02-18T00:00:00Z', 'plot': 'A prisoner transport ship and its crew are marooned on a planet full of bloodthirsty creatures that only come out to feast at night. But then, they learn that a month-long eclipse is about to occur.', 'genres': ['Action', 'Sci-Fi', 'Thriller'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMjE4MDY1NzM4OF5BMl5BanBnXkFtZTcwNDU1NDUyMQ@@._V1_SX400_.jpg', 'directors': ['David Twohy'], 'rating': Decimal('7'), 'rank': Decimal('233'), 'running_time_secs': Decimal('6540')}",Pitch Black
2000,"{'actors': ['Denzel Washington', 'Will Patton', 'Wood Harris'], 'release_date': '2000-09-23T00:00:00Z', 'plot': 'The true story of a newly appointed African-American coach and his high school team on their first season as a racially integrated unit.', 'genres': ['Biography', 'Drama', 'Sport'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTczNTA2MDc0OF5BMl5BanBnXkFtZTYwMTg4MDY2._V1_SX400_.jpg', 'directors': ['Boaz Yakin'], 'rating': Decimal('7.6'), 'rank': Decimal('257'), 'running_time_secs': Decimal('6780')}",Remember the Titans
2000,"{'actors': ['Ellen Burstyn', 'Jared Leto', 'Jennifer Connelly'], 'release_date': '2000-05-14T00:00:00Z', 'plot': 'The drug-induced utopias of four Coney Island individuals are shattered when their addictions become stronger.', 'genres': ['Drama'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMzM2OTYwMTY4Nl5BMl5BanBnXkFtZTcwMjU1Njg3OA@@._V1_SX400_.jpg', 'directors': ['Darren Aronofsky'], 'rating': Decimal('8.4'), 'rank': Decimal('206'), 'running_time_secs': Decimal('6120')}",Requiem for a Dream
1998,"{'actors': ['Jeff Bridges', 'John Goodman', 'Julianne Moore'], 'release_date': '1998-02-15T00:00:00Z', 'plot': '""Dude"" Lebowski, mistaken for a millionaire Lebowski, seeks restitution for his ruined rug and enlists his bowling buddies to help get it.', 'genres': ['Comedy', 'Crime'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTcwOTAwMzEyMl5BMl5BanBnXkFtZTcwODkzNjk3OA@@._V1_SX400_.jpg', 'directors': ['Joel Coen', 'Ethan Coen'], 'rating': Decimal('8.2'), 'rank': Decimal('256'), 'running_time_secs': Decimal('7020')}",The Big Lebowski
1991,"{'actors': ['Jodie Foster', 'Anthony Hopkins', 'Lawrence A. Bonney'], 'release_date': '1991-01-30T00:00:00Z', 'plot': 'A young F.B.I. cadet must confide in an incarcerated and manipulative killer to receive his help on catching another serial killer who skins his victims.', 'genres': ['Crime', 'Drama', 'Thriller'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTQ2NzkzMDI4OF5BMl5BanBnXkFtZTcwMDA0NzE1NA@@._V1_SX400_.jpg', 'directors': ['Jonathan Demme'], 'rating': Decimal('8.7'), 'rank': Decimal('238'), 'running_time_secs': Decimal('7080')}",The Silence of the Lambs
1977,"{'actors': ['Mark Hamill', 'Harrison Ford', 'Carrie Fisher'], 'release_date': '1977-05-25T00:00:00Z', 'plot': ""Luke Skywalker joins forces with a Jedi Knight, a cocky pilot, a wookiee and two droids to save the universe from the Empire's world-destroying battle-station, while also attempting to rescue Princess Leia from the evil Darth Vader."", 'genres': ['Action', 'Adventure', 'Fantasy', 'Sci-Fi'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTU4NTczODkwM15BMl5BanBnXkFtZTcwMzEyMTIyMw@@._V1_SX400_.jpg', 'directors': ['George Lucas'], 'rating': Decimal('8.7'), 'rank': Decimal('226'), 'running_time_secs': Decimal('7260')}",Star Wars
1990,"{'actors': ['Robert De Niro', 'Ray Liotta', 'Joe Pesci'], 'release_date': '1990-09-12T00:00:00Z', 'plot': 'Henry Hill and his friends work their way up through the mob hierarchy.', 'genres': ['Biography', 'Crime', 'Drama', 'Thriller'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMjU3MTQ4OTA0MV5BMl5BanBnXkFtZTYwNjAyMDg4._V1_SX400_.jpg', 'directors': ['Martin Scorsese'], 'rating': Decimal('8.8'), 'rank': Decimal('248'), 'running_time_secs': Decimal('8760')}",Goodfellas
2008,"{'actors': ['Robert Downey Jr.', 'Gwyneth Paltrow', 'Terrence Howard'], 'release_date': '2008-04-14T00:00:00Z', 'plot': 'When wealthy industrialist Tony Stark is forced to build an armored suit after a life-threatening incident, he ultimately decides to use its technology to fight against evil.', 'genres': ['Action', 'Adventure', 'Sci-Fi'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTczNTI2ODUwOF5BMl5BanBnXkFtZTcwMTU0NTIzMw@@._V1_SX400_.jpg', 'directors': ['Jon Favreau'], 'rating': Decimal('7.9'), 'rank': Decimal('171'), 'running_time_secs': Decimal('7560')}",Iron Man
2008,"{'actors': ['Christian Bale', 'Heath Ledger', 'Aaron Eckhart'], 'release_date': '2008-07-14T00:00:00Z', 'plot': 'When Batman, Gordon and Harvey Dent launch an assault on the mob, they let the clown out of the box, the Joker, bent on turning Gotham on itself and bringing any heroes down to his level.', 'genres': ['Action', 'Crime', 'Drama', 'Thriller'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTMxNTMwODM0NF5BMl5BanBnXkFtZTcwODAyMTk2Mw@@._V1_SX400_.jpg', 'directors': ['Christopher Nolan'], 'rating': Decimal('9'), 'rank': Decimal('99'), 'running_time_secs': Decimal('9120')}",The Dark Knight
2008,"{'actors': ['Kristen Stewart', 'Robert Pattinson', 'Billy Burke'], 'release_date': '2008-11-17T00:00:00Z', 'plot': 'A teenage girl risks everything when she falls in love with a vampire.', 'genres': ['Drama', 'Fantasy', 'Romance'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTQ2NzUxMTAxN15BMl5BanBnXkFtZTcwMzEyMTIwMg@@._V1_SX400_.jpg', 'directors': ['Catherine Hardwicke'], 'rating': Decimal('5.2'), 'rank': Decimal('223'), 'running_time_secs': Decimal('7320')}",Twilight
1976,"{'actors': ['Sissy Spacek', 'Piper Laurie', 'Amy Irving'], 'release_date': '1976-11-03T00:00:00Z', 'plot': ""A young, abused and timid 17-year-old girl discovers she has telekinesis, and gets pushed to the limit on the night of her school's prom by a humiliating prank."", 'genres': ['Horror', 'Thriller'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTg1NjEwOTUxN15BMl5BanBnXkFtZTcwOTI0MTU0NA@@._V1_SX400_.jpg', 'directors': ['Brian De Palma'], 'rating': Decimal('7.4'), 'rank': Decimal('147'), 'running_time_secs': Decimal('5880')}",Carrie
2005,"{'actors': ['Christian Bale', 'Michael Caine', 'Ken Watanabe'], 'release_date': '2005-06-10T00:00:00Z', 'plot': 'After training with his mentor, Batman begins his war on crime to free the crime-ridden Gotham City from corruption that the Scarecrow and the League of Shadows have cast upon it.', 'genres': ['Action', 'Adventure', 'Crime', 'Drama'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BNTM3OTc0MzM2OV5BMl5BanBnXkFtZTYwNzUwMTI3._V1_SX400_.jpg', 'directors': ['Christopher Nolan'], 'rating': Decimal('8.3'), 'rank': Decimal('228'), 'running_time_secs': Decimal('8400')}",Batman Begins
2005,"{'actors': ['Mickey Rourke', 'Clive Owen', 'Bruce Willis'], 'release_date': '2005-03-28T00:00:00Z', 'plot': 'A film that explores the dark and miserable town, Basin City, and tells the story of three different people, all caught up in violent corruption.', 'genres': ['Crime', 'Thriller'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTI2NjUyMDUyMV5BMl5BanBnXkFtZTcwMzU0OTkyMQ@@._V1_SX400_.jpg', 'directors': ['Frank Miller', 'Robert Rodriguez', 'Quentin Tarantino'], 'rating': Decimal('8.2'), 'rank': Decimal('236'), 'running_time_secs': Decimal('7440')}",Sin City
2009,"{'actors': ['Anna Faris', 'Bill Hader', 'Bruce Campbell'], 'release_date': '2009-09-16T00:00:00Z', 'plot': ""The most delicious event since macaroni met cheese. Inspired by the beloved children's book, the film focuses on a town where food falls from the sky like rain."", 'genres': ['Animation', 'Comedy', 'Family', 'Fantasy'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTg0MjAwNDI5MV5BMl5BanBnXkFtZTcwODkyMzg2Mg@@._V1_SX400_.jpg', 'directors': ['Phil Lord', 'Chris Miller'], 'rating': Decimal('7'), 'rank': Decimal('153'), 'running_time_secs': Decimal('5400')}",Cloudy with a Chance of Meatballs
2009,"{'actors': ['Vince Vaughn', 'Malin Akerman', 'Jon Favreau'], 'release_date': '2009-10-08T00:00:00Z', 'plot': ""A comedy centered around four couples who settle into a tropical-island resort for a vacation. While one of the couples is there to work on the marriage, the others fail to realize that participation in the resort's therapy sessions is not optional."", 'genres': ['Comedy'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTQxMjI1Nzc0M15BMl5BanBnXkFtZTcwMTc0Mzg2Mg@@._V1_SX400_.jpg', 'directors': ['Peter Billingsley'], 'rating': Decimal('5.4'), 'rank': Decimal('252'), 'running_time_secs': Decimal('6780')}",Couples Retreat
2009,"{'actors': ['Brad Pitt', 'Diane Kruger', 'Eli Roth'], 'release_date': '2009-05-20T00:00:00Z', 'plot': ""In Nazi-occupied France during World War II, a plan to assassinate Nazi leaders by a group of Jewish U.S. soldiers coincides with a theatre owner's vengeful plans for the same."", 'genres': ['Adventure', 'Drama', 'War'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMjIzMDI4MTUzOV5BMl5BanBnXkFtZTcwNDY3NjA3Mg@@._V1_SX400_.jpg', 'directors': ['Quentin Tarantino', 'Eli Roth'], 'rating': Decimal('8.3'), 'rank': Decimal('142'), 'running_time_secs': Decimal('9180')}",Inglourious Basterds
2009,"{'actors': ['Jared Leto', 'Sarah Polley', 'Diane Kruger'], 'release_date': '2009-09-12T00:00:00Z', 'plot': ""A boy stands on a station platform as a train is about to leave. Should he go with his mother or stay with his father? An infinity of possibilities rise from this decision. As long as he doesn't choose, anything is possible."", 'genres': ['Drama', 'Fantasy', 'Romance', 'Sci-Fi'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTg4ODkzMDQ3Nl5BMl5BanBnXkFtZTgwNTEwMTkxMDE@._V1_SX400_.jpg', 'directors': ['Jaco Van Dormael'], 'rating': Decimal('7.8'), 'rank': Decimal('108'), 'running_time_secs': Decimal('8460')}",Mr. Nobody
